Código DANE;Sede;Severidad;Estado físico;Matrícula total;Aporte % ETC;Sector;Zona;Primera infancia;Primaria;Secundaria;Media;Adultos;Municipio;Docentes;Directivos docentes;Secretaría;Departamento;En Decreto 1171 de 2026;Organizaciones aliadas
252001002189;ESC RUR MIX CHAVEZ;1;Bajo;12;0.0203;OFICIAL;RURAL;0;12;0;0;0;Pasto;1;;Pasto;Nariño;NO;
217513000501;ESCUELA RURAL EL TOPACIO;1;Bajo;12;0.0149;OFICIAL;RURAL;2;10;0;0;0;Pácora;1;;Caldas;Caldas;SI;Federación Nacional de Cafeteros de Colombia
276233000251;ANTONIO JOSE DE SUCRE;2;Moderado;12;0.0092;OFICIAL;RURAL;2;10;0;0;0;Dagua;1;;Valle;Valle del Cauca;SI;
276243000225;SANTA CECILIA;1;Bajo;12;0.0092;OFICIAL;RURAL;2;10;0;0;0;El Águila;1;;Valle;Valle del Cauca;SI;
276248000045;JOSE ANTONIO GALAN;1;Bajo;12;0.0092;OFICIAL;RURAL;2;10;0;0;0;El Cerrito;1;;Valle;Valle del Cauca;SI;
276248000100;MANUELA BELTRAN;2;Moderado;12;0.0092;OFICIAL;RURAL;0;12;0;0;0;El Cerrito;1;;Valle;Valle del Cauca;SI;
276306000093;NUESTRA SEÑORA DE FATIMA;1;Bajo;12;0.0092;OFICIAL;RURAL;0;12;0;0;0;Ginebra;1;1;Valle;Valle del Cauca;SI;
276377000191;ATANASIO GIRARDOT;2;Moderado;12;0.0092;OFICIAL;RURAL;2;10;0;0;0;La Cumbre;1;;Valle;Valle del Cauca;SI;
276616000069;SAN ISIDRO;3;Crítico;12;0.0092;OFICIAL;RURAL;0;12;0;0;0;Riofrío;1;;Valle;Valle del Cauca;SI;
276616000379;SAN JOSÉ;3;Crítico;12;0.0092;OFICIAL;RURAL;0;12;0;0;0;Riofrío;1;;Valle;Valle del Cauca;SI;
276622000461;GABRIELA MISTRAL;3;Crítico;12;0.0092;OFICIAL;RURAL;1;11;0;0;0;Roldanillo;2;;Valle;Valle del Cauca;SI;
276736000313;COLOMBIA;2;Moderado;12;0.0092;OFICIAL;RURAL;2;10;0;0;0;Sevilla;1;;Valle;Valle del Cauca;SI;
276736000437;LA MAGDALENA;2;Moderado;12;0.0092;OFICIAL;RURAL;2;10;0;0;0;Sevilla;3;;Valle;Valle del Cauca;SI;
276736000453;SANTA MONICA;2;Moderado;12;0.0092;OFICIAL;RURAL;1;11;0;0;0;Sevilla;;;Valle;Valle del Cauca;SI;
276845000111;ALFONSO LÓPEZ PUMAREJO;2;Moderado;12;0.0092;OFICIAL;RURAL;1;11;0;0;0;Ulloa;3;;Valle;Valle del Cauca;SI;
276109011563;RICARDO CAICEDO;1;Bajo;12;0.0215;OFICIAL;RURAL;3;9;0;0;0;Buenaventura;1;;Buenaventura;Valle del Cauca;SI;
219075000288;LA PALMA (sede principal);1;Bajo;12;;OFICIAL;RURAL;3;9;0;0;0;Balboa;2;1;;Cauca;;
219075000822;EL MIRADOR;1;Bajo;12;;OFICIAL;RURAL;4;8;0;0;0;Balboa;3;;;Cauca;;
219075000881;EL DIVISO;1;Bajo;12;;OFICIAL;RURAL;3;9;0;0;0;Balboa;1;;;Cauca;;
219100000662;ESCUELA RURAL MIXTA PLACETILLAS;3;Crítico;12;;OFICIAL;RURAL;1;11;0;0;0;Bolívar;2;1;;Cauca;;
219130000519;LA FLORIDA;1;Bajo;12;;OFICIAL;RURAL;0;12;0;0;0;Cajibío;;;;Cauca;;
219130001221;SAN MIGUEL;2;Moderado;12;;OFICIAL;RURAL;3;9;0;0;0;Cajibío;1;;;Cauca;;
219142000638;CENTRO DOCENTE RURAL MIXTO LA PLACA;1;Bajo;12;;OFICIAL;RURAL;3;9;0;0;0;Caloto;1;;;Cauca;;
219212000258;ESCUELA RURAL MIXTA EL BOQUERON;1;Bajo;12;;OFICIAL;RURAL;2;10;0;0;0;Corinto;1;;;Cauca;;
219256000751;LA PALOMA;1;Bajo;12;;OFICIAL;RURAL;2;10;0;0;0;El Tambo;;;;Cauca;;
219256001278;EL HOYO;1;Bajo;12;;OFICIAL;RURAL;1;11;0;0;0;El Tambo;1;;;Cauca;;
219256002118;VERANERAS CACHIMBO;1;Bajo;12;;OFICIAL;RURAL;0;12;0;0;0;El Tambo;1;;;Cauca;;
219256002126;SAN ANTONIO;1;Bajo;12;;OFICIAL;RURAL;0;12;0;0;0;El Tambo;;;;Cauca;;
219355000453;ESCUELA RURAL MIXTA EL CARMEN;1;Bajo;12;;OFICIAL;RURAL;5;7;0;0;0;Inzá;2;;;Cauca;;
219355000607;PRINCIPAL;1;Bajo;12;;OFICIAL;RURAL;1;11;0;0;0;Inzá;2;;;Cauca;;
219397002090;LOMA GRANDE;1;Bajo;12;;OFICIAL;RURAL;4;8;0;0;0;La Vega;1;;;Cauca;;
219450001165;VILLA TORRES;1;Bajo;12;;OFICIAL;RURAL;0;12;0;0;0;Mercaderes;1;;;Cauca;;
219517000690;ESCUELA RURAL MIXTA LA MESA DE COHETANDO;1;Bajo;12;;OFICIAL;RURAL;1;11;0;0;0;Páez;;;;Cauca;;
219548000612;EL DIVISO;1;Bajo;12;;OFICIAL;RURAL;1;11;0;0;0;Piendamó - Tunía;1;;;Cauca;;
219585000525;PATIO BONITO;1;Bajo;12;;OFICIAL;RURAL;1;11;0;0;0;Puracé;1;;;Cauca;;
219693000116;LOS HATOS;1;Bajo;12;;OFICIAL;RURAL;3;9;0;0;0;San Sebastián;1;;;Cauca;;
219780001111;ESCUELA RURAL MIXTA EL NARANJAL;2;Moderado;12;;OFICIAL;RURAL;0;12;0;0;0;Suárez;2;;;Cauca;;
219807000651;EL DESCANSO;1;Bajo;12;;OFICIAL;RURAL;5;7;0;0;0;Timbío;2;;;Cauca;;
219809000429;CALLE DE JESUS;1;Bajo;12;;OFICIAL;RURAL;2;10;0;0;0;Timbiquí;1;;;Cauca;;
263130000461;ANTONIO RICAURTE;1;Bajo;12;0.0331;OFICIAL;RURAL;0;12;0;0;0;Calarcá;;;Quindio;Quindio;;
263470000130;GUATEMALA;2;Moderado;12;0.0331;OFICIAL;RURAL;0;12;0;0;0;Montenegro;1;;Quindio;Quindio;;
263470000181;LA GRAN COLOMBIA;1;Bajo;12;0.0331;OFICIAL;RURAL;2;10;0;0;0;Montenegro;1;;Quindio;Quindio;;
205002000238;C. E. R. SAN BARTOLOME;3;Crítico;12;0.0028;OFICIAL;RURAL;1;3;7;1;0;Abejorral;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205093000642;C. E. R. LA CORAZONA;2;Moderado;12;0.0028;OFICIAL;RURAL;2;10;0;0;0;Betulia;1;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
205679000366;C. E. R. EL VERGEL;1;Bajo;12;0.0028;OFICIAL;RURAL;0;12;0;0;0;Santa Bárbara;1;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205686000037;EL TOPACIO;1;Bajo;12;0.0028;OFICIAL;RURAL;2;10;0;0;0;Santa Rosa de Osos;1;;Antioquia;Antioquia;;
205756000064;C. E. R. RIO VERDE;1;Bajo;12;0.0028;OFICIAL;RURAL;2;5;4;1;0;Sonsón;2;;Antioquia;Antioquia;;
205789000434;C. E. R. EL ENCANTO;1;Bajo;12;0.0028;OFICIAL;RURAL;1;11;0;0;0;Támesis;1;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205895000842;CHILONA CENTRAL;1;Bajo;12;0.0028;OFICIAL;RURAL;0;12;0;0;0;Zaragoza;1;;Antioquia;Antioquia;;
217042000093;SEDE PEDRO SARMIENTO;3;Crítico;12;0.0149;OFICIAL;RURAL;2;10;0;0;0;Anserma;1;;Caldas;Caldas;;
225402000394;ESCUELA RURAL EL MORO;1;Bajo;12;0.0045;OFICIAL;RURAL;2;10;0;0;0;La Vega;1;;Cundinamarca;Cundinamarca;;
225653000113;ESCUELA RURAL MUNDO NUEVO;2;Moderado;12;0.0045;OFICIAL;RURAL;1;11;0;0;0;San Cayetano;1;;Cundinamarca;Cundinamarca;;
266001001621;CE EL CONGOLO;3;Crítico;12;0.0155;OFICIAL;RURAL;0;12;0;0;0;Pereira;1;;Pereira;Risaralda;;
266001001086;CENT EDUC SANTANDER;3;Crítico;12;0.0155;OFICIAL;RURAL;3;9;0;0;0;Pereira;1;;Pereira;Risaralda;;
266001001299;CE LA AMOLADORA ALTA;3;Crítico;12;0.0155;OFICIAL;RURAL;2;10;0;0;0;Pereira;;;Pereira;Risaralda;;
266001004336;CENT EDUC EL JORDAN;3;Crítico;12;0.0155;OFICIAL;RURAL;1;11;0;0;0;Pereira;1;;Pereira;Risaralda;;
266001001566;CE GUAYABO GUADALAJARA;3;Crítico;12;0.0155;OFICIAL;RURAL;0;12;0;0;0;Pereira;1;;Pereira;Risaralda;;
266001005294;CE MARCO TULIO OSPINA;3;Crítico;12;0.0155;OFICIAL;RURAL;0;12;0;0;0;Pereira;1;;Pereira;Risaralda;;
266383000416;SE LA ARGELIA;1;Bajo;12;0.027;OFICIAL;RURAL;3;9;0;0;0;La Celia;1;;Risaralda;Risaralda;;
266440000185;SE EL KIOSCO;2;Moderado;12;0.027;OFICIAL;RURAL;1;11;0;0;0;Marsella;1;;Risaralda;Risaralda;;
273411000415;CANAAN;3;Crítico;12;0.0086;OFICIAL;RURAL;5;7;0;0;0;Líbano;1;;Tolima;Tolima;;
273504000318;BOCAS DE TETUAN;1;Bajo;12;0.0086;OFICIAL;RURAL;2;10;0;0;0;Ortega;1;;Tolima;Tolima;;
273563000119;EL FIQUE;3;Crítico;12;0.0086;OFICIAL;RURAL;2;10;0;0;0;Prado;1;;Tolima;Tolima;;
273622000055;EL DIAMANTE;2;Moderado;12;0.0086;OFICIAL;RURAL;3;9;0;0;0;Roncesvalles;1;;Tolima;Tolima;;
276100001073;CACIQUE DOPARA;3;Crítico;12;0.0092;OFICIAL;RURAL;0;12;0;0;0;Bolívar;1;;Valle;Valle del Cauca;;
276126000435;GERMAN MEJIA;2;Moderado;12;0.0092;OFICIAL;RURAL;2;10;0;0;0;Calima;;;Valle;Valle del Cauca;;
276890000083;JOSE MARIA CORDOBA;2;Moderado;12;0.0092;OFICIAL;RURAL;1;11;0;0;0;Yotoco;;;Valle;Valle del Cauca;;
276892000251;JOSE ANTONIO PAEZ;3;Crítico;12;0.0533;OFICIAL;RURAL;4;8;0;0;0;Yumbo;1;;Yumbo;Valle del Cauca;;
217013000114;ESCUELA SAN NICOLAS;1;Bajo;12;0.0149;;RURAL;2;10;0;0;0;Aguadas;1;;Caldas;Caldas;;
217013000211;MONTERREDONDO;1;Bajo;12;0.0149;;RURAL;1;11;0;0;0;Aguadas;1;;Caldas;Caldas;;
217013000025;TIERRA FRIA;2;Moderado;12;0.0149;;RURAL;2;10;0;0;0;Aguadas;1;;Caldas;Caldas;;
217042000301;FRANCISCO DE FRIAS;3;Crítico;12;0.0149;;RURAL;4;8;0;0;0;Anserma;1;;Caldas;Caldas;;
217088000276;ESCUELA NUEVA ALTO BONITO;3;Crítico;12;0.0149;;RURAL;1;11;0;0;0;Belalcázar;1;;Caldas;Caldas;;
217088000047;ESCUELA RURAL LA ZAINERA;2;Moderado;12;0.0149;;RURAL;3;9;0;0;0;Belalcázar;1;;Caldas;Caldas;;
217433000144;ESCUELA RURAL ANA JULIA VARGAS DE ARANGO;1;Bajo;12;0.0149;;RURAL;2;10;0;0;0;Manzanares;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217433000152;ESCUELA RURAL LOS FUNDADORES;1;Bajo;12;0.0149;;RURAL;1;11;0;0;0;Manzanares;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217486000260;ESCUELA FRANCISCO DE PAULA SANTANDER;1;Bajo;12;0.0149;;RURAL;2;10;0;0;0;Neira;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217486000278;ESCUELA LAS AMÉRICAS;2;Moderado;12;0.0149;;RURAL;1;11;0;0;0;Neira;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217662001456;ESCUELA RURAL EL JAGUAL;2;Moderado;12;0.0149;;RURAL;2;10;0;0;0;Samaná;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217662002274;ESCUELA RURAL SANTA MARIA;1;Bajo;12;0.0149;;RURAL;0;12;0;0;0;Samaná;;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217524000325;CENTRO EDUCATIVO LA MERCED ALTA;2;Moderado;12;0.0149;;RURAL;1;11;0;0;0;Palestina;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217541000142;ESCUELA RURAL TULIO RAMIREZ;1;Bajo;12;0.0149;;RURAL;1;11;0;0;0;Pensilvania;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217614000481;ESCUELA RURAL MIXTA SANTA INES;2;Moderado;12;0.0149;;RURAL;0;12;0;0;0;Riosucio;;;Caldas;Caldas;;
217616000186;ESCUELA LA TRINIDAD;1;Bajo;12;0.0149;;RURAL;3;9;0;0;0;Risaralda;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217616000143;ESCUELA EL BRILLANTE;1;Bajo;12;0.0149;;RURAL;3;9;0;0;0;Risaralda;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217616000071;ESCUELA LA ESPERANZA;3;Crítico;12;0.0149;;RURAL;1;11;0;0;0;Risaralda;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217616000224;ESCUELA RURAL EL CONTENTO;2;Moderado;12;0.0149;;RURAL;0;12;0;0;0;Risaralda;;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
217873000235;ESCUELA ALTO ARROYO;1;Bajo;12;0.0149;;RURAL;1;11;0;0;0;Villamaría;1;;Caldas;Caldas;;Federación Nacional de Cafeteros de Colombia
223417002293;SAN MATEO;1;Bajo;12;0.0533;;RURAL;3;9;0;0;0;Lorica;;;Lorica;Córdoba;;
227077001624;SEDE RAMON LOZANO;3;Crítico;11;0.0097;OFICIAL;RURAL;2;9;0;0;0;Medio Baudó;1;;Choco;Chocó;SI;
276606000273;ATANASIO GIRARDOT;3;Crítico;11;0.0085;OFICIAL;RURAL;2;6;3;0;0;Restrepo;;;Valle;Valle del Cauca;SI;
276606000338;GUILLERMO LEON VALENCIA;3;Crítico;11;0.0085;OFICIAL;RURAL;3;8;0;0;0;Restrepo;1;;Valle;Valle del Cauca;SI;
276823000168;RESTREPO MEJIA;3;Crítico;11;0.0085;OFICIAL;RURAL;0;11;0;0;0;Toro;1;;Valle;Valle del Cauca;SI;
427361001323;SEDE DOIDO;2;Moderado;11;0.0097;OFICIAL;RURAL;2;9;0;0;0;Istmina;1;;Choco;Chocó;SI;
205209000556;C. E. R. EL CHOCHO;2;Moderado;11;0.0025;OFICIAL;RURAL;2;9;0;0;0;Concordia;1;;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia)
205411000550;LA MONTAÑITA;1;Bajo;11;0.0025;OFICIAL;RURAL;6;5;0;0;0;Liborina;1;;Antioquia;Antioquia;SI;Fundación Secretos Para Contar
376111032751;JARDIN INFANTIL Y CENTRO DE ESTIMULACION SUEÑO DE LUNA - SEDE PRINCIPAL;1;Bajo;11;0.0611;NO OFICIAL;URBANA;11;0;0;0;0;Guadalajara de Buga;;;Buga;Valle del Cauca;SI;
266572000826;SE SAN LUIS;2;Moderado;11;0.0248;OFICIAL;RURAL;2;9;0;0;0;Pueblo Rico;1;;Risaralda;Risaralda;SI;
205138001041;EL RETIRO;2;Moderado;11;0.0025;OFICIAL;RURAL;1;10;0;0;0;Cañasgordas;1;;Antioquia;Antioquia;SI;
227361001642;SEDE SARDINA;2;Moderado;11;0.0097;OFICIAL;RURAL;0;11;0;0;0;Medio San Juan;1;;Choco;Chocó;SI;
227205001021;SEDE EL TIGRE;2;Moderado;11;0.0097;OFICIAL;RURAL;2;9;0;0;0;Medio San Juan;1;;Choco;Chocó;SI;
205837002231;LA ILUSIÓN;2;Moderado;11;0.0294;OFICIAL;RURAL;1;10;0;0;0;Turbo;1;;Turbo;Antioquia;SI;Fundación Secretos Para Contar
241676000604;SAN FRANCISCO;2;Moderado;11;0.0086;OFICIAL;RURAL;1;10;0;0;0;Santa María;1;;Huila;Huila;SI;
205837007128;PUERTO BELLO;2;Moderado;11;0.0294;OFICIAL;RURAL;2;9;0;0;0;Turbo;1;;Turbo;Antioquia;SI;
250006000386;SEDE LOMA DEL PAÑUELO;2;Moderado;11;0.0096;OFICIAL;RURAL;0;11;0;0;0;Acacías;1;;Meta;Meta;NO;Ecopetrol
376111001910;COL MIXTO DISTRITAL;1;Bajo;11;0.0611;NO OFICIAL;URBANA;0;11;0;0;0;Guadalajara de Buga;;;Buga;Valle del Cauca;SI;
227001003105;SEDE ROBERTO PARRA GARCIA;1;Bajo;11;0.0299;OFICIAL;RURAL;0;11;0;0;0;Quibdó;1;;Quibdó;Chocó;SI;
227001000963;SEDE DE PACURITA;1;Bajo;11;0.0299;OFICIAL;RURAL;0;11;0;0;0;Quibdó;1;;Quibdó;Chocó;SI;
273675000235;CARRASPOSO;1;Bajo;11;0.0079;OFICIAL;RURAL;1;10;0;0;0;San Antonio;1;;Tolima;Tolima;SI;
273675000278;EL JARDIN;1;Bajo;11;0.0079;OFICIAL;RURAL;2;9;0;0;0;San Antonio;1;;Tolima;Tolima;SI;
273168002641;LA FLORIDA;1;Bajo;11;0.0079;OFICIAL;RURAL;3;8;0;0;0;Chaparral;1;;Tolima;Tolima;SI;
273563000607;TOMOGÓ;1;Bajo;11;0.0079;OFICIAL;RURAL;5;6;0;0;0;Prado;1;;Tolima;Tolima;SI;
273675000103;CALARMA;1;Bajo;11;0.0079;OFICIAL;RURAL;4;7;0;0;0;San Antonio;1;;Tolima;Tolima;SI;
273563000585;EL CAIMAN;1;Bajo;11;0.0079;OFICIAL;RURAL;2;9;0;0;0;Prado;1;;Tolima;Tolima;SI;
276109008601;SAN JUAN BAUTISTA DE LA SALLE;2;Moderado;11;0.0197;OFICIAL;RURAL;4;7;0;0;0;Buenaventura;2;;Buenaventura;Valle del Cauca;SI;
276041000525;NUESTRA SEÑORA DE FATIMA;1;Bajo;11;0.0085;OFICIAL;RURAL;2;9;0;0;0;Ansermanuevo;1;;Valle;Valle del Cauca;SI;
276113000444;JOSE JOAQUIN CASAS;1;Bajo;11;0.0085;OFICIAL;RURAL;0;11;0;0;0;Bugalagrande;1;;Valle;Valle del Cauca;SI;
276243000616;RICARDO LUIS BETANCOURTH;2;Moderado;11;0.0085;OFICIAL;RURAL;2;4;5;0;0;El Águila;1;;Valle;Valle del Cauca;SI;
276318000153;LOS LULOS;1;Bajo;11;0.0085;OFICIAL;RURAL;0;11;0;0;0;Guacarí;1;;Valle;Valle del Cauca;SI;
276377000221;SANTA TERESITA;2;Moderado;11;0.0085;OFICIAL;RURAL;0;11;0;0;0;La Cumbre;1;;Valle;Valle del Cauca;SI;
276400000226;HERMILA SALAZAR;3;Crítico;11;0.0085;OFICIAL;RURAL;1;10;0;0;0;La Unión;1;;Valle;Valle del Cauca;SI;
276622000275;SIMON BOLIVAR;3;Crítico;11;0.0085;OFICIAL;RURAL;1;10;0;0;0;Roldanillo;1;;Valle;Valle del Cauca;SI;
276622000330;FRANCISCO DE PAULA SANTANDER;2;Moderado;11;0.0085;OFICIAL;RURAL;4;7;0;0;0;Roldanillo;;;Valle;Valle del Cauca;SI;
276828000255;ADRIANO MORENO;2;Moderado;11;0.0085;OFICIAL;RURAL;1;10;0;0;0;Trujillo;2;;Valle;Valle del Cauca;SI;
276863000110;MARCO FIDEL SUAREZ;2;Moderado;11;0.0085;OFICIAL;RURAL;0;11;0;0;0;Versalles;;;Valle;Valle del Cauca;SI;
276890000261;SAN ANTONIO DE PIEDRAS;1;Bajo;11;0.0085;OFICIAL;RURAL;1;10;0;0;0;Yotoco;1;;Valle;Valle del Cauca;SI;
276890000202;NUESTRA SENORA DEL CARMEN;3;Crítico;11;0.0085;;;2;9;0;0;0;Yotoco;1;;Valle;Valle del Cauca;SI;
476109003632;SAN ANTONIO DE GUADUAL;1;Bajo;11;0.0197;OFICIAL;RURAL;6;5;0;0;0;Buenaventura;2;;Buenaventura;Valle del Cauca;SI;
276109002441;BRISAS DEL PACIFICO;1;Bajo;11;0.0197;OFICIAL;RURAL;1;10;0;0;0;Buenaventura;1;;Buenaventura;Valle del Cauca;SI;
276109010247;LA MILAGROSA;3;Crítico;11;0.0197;OFICIAL;RURAL;2;9;0;0;0;Buenaventura;1;;Buenaventura;Valle del Cauca;SI;
219022000936;PITAYAS;1;Bajo;11;;OFICIAL;RURAL;1;10;0;0;0;Almaguer;1;;;Cauca;;
219050000461;SAN JUAN DE LA GUADUA (sede principal);1;Bajo;11;;OFICIAL;RURAL;3;8;0;0;0;Argelia;3;1;;Cauca;;
219100002410;QUITETO;1;Bajo;11;;OFICIAL;RURAL;3;8;0;0;0;Bolívar;1;;;Cauca;;
219130000365;PUERTA CHIQUITA;2;Moderado;11;;OFICIAL;RURAL;2;9;0;0;0;Cajibío;1;;;Cauca;;
219130000993;LA PAZ MATAPALO;2;Moderado;11;;OFICIAL;RURAL;1;10;0;0;0;Cajibío;1;;;Cauca;;
219137000727;PUENTE REAL;1;Bajo;11;;OFICIAL;RURAL;0;11;0;0;0;Caldono;1;;;Cauca;;
219137001367;CENTRO DOCENTE RURAL MIXTO LA ISLA;3;Crítico;11;;OFICIAL;RURAL;0;11;0;0;0;Caldono;1;;;Cauca;;
219256000468;LA CUCHILLA;1;Bajo;11;;OFICIAL;RURAL;0;11;0;0;0;El Tambo;1;;;Cauca;;
219256000514;CAUCA;1;Bajo;11;;OFICIAL;RURAL;0;11;0;0;0;El Tambo;1;;;Cauca;;
219256001197;ESCUELA RURAL MIXTA ZARZALITO;1;Bajo;11;;OFICIAL;RURAL;1;10;0;0;0;El Tambo;;;;Cauca;;
219256001227;LAS CHUCARAS;1;Bajo;11;;OFICIAL;RURAL;0;11;0;0;0;El Tambo;;;;Cauca;;
219256002363;NAVARRO;1;Bajo;11;;OFICIAL;RURAL;0;11;0;0;0;El Tambo;1;;;Cauca;;
219256002428;AIRES DE OCCIDENTE;2;Moderado;11;;OFICIAL;RURAL;2;9;0;0;0;El Tambo;1;;;Cauca;;
219355000046;ESCUELA RURAL MIXTA LOMA ALTA;1;Bajo;11;;OFICIAL;RURAL;1;10;0;0;0;Inzá;1;;;Cauca;;
219355000143;ESCUELA RURAL MIXTA EL PICACHO;1;Bajo;11;;OFICIAL;RURAL;2;9;0;0;0;Inzá;1;;;Cauca;;
219392001001;PRIMAVERA;1;Bajo;11;;OFICIAL;RURAL;2;9;0;0;0;La Sierra;2;;;Cauca;;
219450000151;PATANGUEJO;1;Bajo;11;;OFICIAL;RURAL;5;6;0;0;0;Mercaderes;1;;;Cauca;;
219450001238;VILLANUEVA;1;Bajo;11;;OFICIAL;RURAL;1;10;0;0;0;Mercaderes;1;;;Cauca;;
219698001153;GUAYABAL;1;Bajo;11;;OFICIAL;RURAL;1;10;0;0;0;Santander de Quilichao;2;;;Cauca;;
219824001130;ESCUELA RURAL MIXTA LA PAJOSA ALTA;1;Bajo;11;;OFICIAL;RURAL;2;9;0;0;0;Totoró;1;;;Cauca;;
263470000016;MANUELA BELTRAN;2;Moderado;11;0.0303;OFICIAL;RURAL;2;9;0;0;0;Montenegro;1;;Quindio;Quindio;;
205042000303;C. E. R. SACRAMENTO OSORIO PEREZ;2;Moderado;11;0.0025;OFICIAL;RURAL;0;11;0;0;0;Santa Fé de Antioquia;1;;Antioquia;Antioquia;;
205206000512;C. E. R. PALMICHAL;2;Moderado;11;0.0025;OFICIAL;RURAL;2;9;0;0;0;Concepción;1;;Antioquia;Antioquia;;Fundación Empresas Públicas De Medellín
205240001013;C. E. R. EL ARENAL;2;Moderado;11;0.0025;OFICIAL;RURAL;2;9;0;0;0;Ebéjico;1;;Antioquia;Antioquia;;
205282000289;C. E. R. MORRO PLANCHO;2;Moderado;11;0.0025;OFICIAL;RURAL;1;10;0;0;0;Fredonia;1;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205282000041;E R CHAMUSCADOS;2;Moderado;11;0.0025;OFICIAL;RURAL;0;11;0;0;0;Fredonia;1;;Antioquia;Antioquia;;Fundación SURA
205313000436;C. E. R. MINITAS;2;Moderado;11;0.0025;OFICIAL;RURAL;3;8;0;0;0;Granada;1;;Antioquia;Antioquia;;
205364000279;C. E. R. RAIMUNDO ROJAS;2;Moderado;11;0.0025;OFICIAL;RURAL;3;8;0;0;0;Jardín;1;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205642000358;TARQUI;1;Bajo;11;0.0025;OFICIAL;RURAL;0;11;0;0;0;Salgar;1;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205670000240;C. E. R. EL CARMEN;2;Moderado;11;0.0025;OFICIAL;RURAL;1;10;0;0;0;San Roque;1;;Antioquia;Antioquia;;Fundación Secretos Para Contar
205756000480;C. E. R. EL RODEO;2;Moderado;11;0.0025;OFICIAL;RURAL;0;4;6;1;0;Sonsón;2;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205792000071;CASCABEL;2;Moderado;11;0.0025;OFICIAL;RURAL;2;9;0;0;0;Tarso;1;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
205856000100;C. E. R. HORACIO TORO OCHOA;2;Moderado;11;0.0025;OFICIAL;RURAL;0;11;0;0;0;Valparaíso;1;;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Secretos Para Contar
225322000016;ESCUELA RURAL EL SANTUARIO;2;Moderado;11;0.0041;OFICIAL;RURAL;1;10;0;0;0;Guasca;1;;Cundinamarca;Cundinamarca;;
225398000180;ESCUELA RURAL EL BOSQUE;2;Moderado;11;0.0041;OFICIAL;RURAL;0;11;0;0;0;La Peña;1;;Cundinamarca;Cundinamarca;;
225743000252;ESCUELA RURAL VICTORIA ALTA;1;Bajo;11;0.0041;OFICIAL;RURAL;2;9;0;0;0;Silvania;1;;Cundinamarca;Cundinamarca;;
425745000267;ESCUELA RURAL APOSENTOS CRISTAL;2;Moderado;11;0.0041;OFICIAL;RURAL;3;8;0;0;0;Simijaca;1;;Cundinamarca;Cundinamarca;;
225862000066;ESCUELA RURAL LA BOLSA;2;Moderado;11;0.0041;OFICIAL;RURAL;2;9;0;0;0;Vergara;1;;Cundinamarca;Cundinamarca;;
263001001168;PASTORA DE MONTOYA;1;Bajo;11;0.0272;OFICIAL;RURAL;1;10;0;0;0;Armenia;1;;Armenia;Quindio;;
266001001591;CENT EDUC EL PORVENIR;3;Crítico;11;0.0142;OFICIAL;RURAL;0;11;0;0;0;Pereira;1;;Pereira;Risaralda;;Comfamiliar Risaralda
266001001302;CENT EDUC LA SIRIA;3;Crítico;11;0.0142;OFICIAL;RURAL;1;10;0;0;0;Pereira;1;;Pereira;Risaralda;;
266001001485;CENT EDUC GABRIELA ZULETA ALVAREZ;3;Crítico;11;0.0142;OFICIAL;RURAL;1;10;0;0;0;Pereira;1;;Pereira;Risaralda;;
266001001574;CENT EDUC EL CAUQUILLO;3;Crítico;11;0.0142;OFICIAL;RURAL;0;11;0;0;0;Pereira;1;;Pereira;Risaralda;;
266001000209;CENT EDUC ANA ARANGO DE URIBE;3;Crítico;11;0.0142;OFICIAL;RURAL;1;10;0;0;0;Pereira;1;;Pereira;Risaralda;;
